Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,4,4,-13.63000011,191.9900055,Shipping on time,0,48,Water Sports,Brandon,EE. UU.,6995,Home Office,FL,7,Fan Shop,27.91247559,-82.3192749,Pacific Asia,Manukau City,Nueva Zelanda,6995,3/30/2016 23:11,31168,1073,8.0,0.039999999,77895,199.9900055,-0.07,1,199.9900055,191.9900055,-13.63000011,Oceania,Auckland,PENDING_PAYMENT,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,4/3/2016 23:11,Standard Class
DEBIT,2,2,-66.0,40.0,Shipping on time,0,24,Women's Apparel,Philadelphia,EE. UU.,8126,Corporate,PA,5,Golf,39.96036911,-75.23828888,LATAM,Ocaña,Colombia,8126,2/26/2017 23:35,53981,502,10.0,0.200000003,134968,50.0,-1.649999976,1,50.0,40.0,-66.0,South America,Norte de Santander,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/28/2017 23:35,Second Class
DEBIT,3,4,11.13000011,38.38999939,Advance shipping,0,29,Shop By Sport,Strongsville,EE. UU.,6970,Corporate,OH,5,Golf,41.30748749,-81.83231354,USCA,Lawrence,Estados Unidos,6970,7/23/2016 6:02,38997,627,1.600000024,0.039999999,97349,39.99000168,0.289999992,1,39.99000168,38.38999939,11.13000011,East of USA,Massachusetts,COMPLETE,1841.0,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/26/2016 6:02,Standard Class
TRANSFER,3,4,163.5700073,503.2900085,Advance shipping,0,68,Garden,Caguas,Puerto Rico,15605,Consumer,PR,6,Outdoors,18.29036331,-66.0370636,Pacific Asia,Luoyang,China,15605,11/17/2017 18:40,72052,1355,29.29000092,0.059999999,175367,532.5800171,0.330000013,1,532.5800171,503.2900085,163.5700073,Eastern Asia,Guangdong,PROCESSING,,1355,68,,Lawn mower,532.5800171,0,11/20/2017 18:40,Standard Class
DEBIT,2,4,-187.4700012,288.4200134,Advance shipping,0,73,Sporting Goods,Elyria,EE. UU.,16764,Consumer,OH,2,Fitness,41.42148209,-82.09407044,Pacific Asia,Faridabad,India,16764,12/4/2017 16:43,73211,1360,39.33000183,0.119999997,176526,327.75,-0.649999976,1,327.75,288.4200134,-187.4700012,South Asia,Haryana,COMPLETE,,1360,73,,Smart watch ,327.75,0,12/6/2017 16:43,Standard Class
DEBIT,5,4,-193.5,263.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,12208,Corporate,PR,7,Fan Shop,18.22877502,-66.37062073,Pacific Asia,Basra,Irak,12208,1/1/2017 12:48,50114,957,36.0,0.119999997,125272,299.980011,-0.730000019,1,299.980011,263.980011,-193.5,West Asia,Basora,COMPLETE,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/6/2017 12:48,Standard Class
PAYMENT,5,4,80.44000244,247.5,Late delivery,1,24,Women's Apparel,Santa Fe,EE. UU.,2452,Corporate,NM,5,Golf,35.66167831,-105.9665604,USCA,Los Angeles,Estados Unidos,2452,6/14/2016 10:49,36339,502,2.5,0.01,90725,50.0,0.330000013,5,250.0,247.5,80.44000244,West of USA ,California,PENDING_PAYMENT,90036.0,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/19/2016 10:49,Standard Class
DEBIT,4,2,104.1500015,371.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,2771,Consumer,PR,7,Fan Shop,18.27434158,-66.37055969,Pacific Asia,Depok,Indonesia,2771,2/13/2016 18:20,28003,1004,28.0,0.07,70073,399.980011,0.280000001,1,399.980011,371.980011,104.1500015,Southeast Asia,Java Occidental,COMPLETE,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/17/2016 18:20,Second Class
DEBIT,4,4,12.75,47.22999954,Shipping on time,0,46,Indoor/Outdoor Games,San Jose,EE. UU.,3510,Home Office,CA,7,Fan Shop,37.32554245,-121.7993469,LATAM,Puebla,México,3510,3/14/2017 16:55,55058,1014,2.75,0.059999999,137697,49.97999954,0.270000011,1,49.97999954,47.22999954,12.75,Central America,Puebla,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/18/2017 16:55,Standard Class
PAYMENT,2,4,-63.13999939,290.9500122,Advance shipping,0,17,Cleats,Milpitas,EE. UU.,10454,Home Office,CA,4,Apparel,37.43395615,-121.8810654,Pacific Asia,Tongi,Bangladés,10454,3/3/2016 10:05,29281,365,9.0,0.029999999,73246,59.99000168,-0.219999999,5,299.9500122,290.9500122,-63.13999939,South Asia,Daca,PENDING_PAYMENT,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/5/2016 10:05,Standard Class
CASH,4,4,69.69000244,191.9900055,Shipping on time,0,48,Water Sports,Findlay,EE. UU.,6936,Consumer,OH,7,Fan Shop,41.03451538,-83.65354919,USCA,Newark,Estados Unidos,6936,5/11/2016 20:40,34038,1073,8.0,0.039999999,84948,199.9900055,0.360000014,1,199.9900055,191.9900055,69.69000244,East of USA,Ohio,CLOSED,43055.0,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,5/15/2016 20:40,Standard Class
DEBIT,4,4,4.150000095,414.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,3000,Corporate,PR,3,Footwear,18.26399994,-66.3705368,USCA,Philadelphia,Estados Unidos,3000,4/6/2016 11:05,31613,191,84.98999786,0.170000002,79000,99.98999786,0.01,5,499.9500122,414.9599915,4.150000095,East of USA,Pensilvania,COMPLETE,19143.0,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/10/2016 11:05,Standard Class
TRANSFER,2,1,40.45999908,124.5,Late delivery,1,24,Women's Apparel,San Diego,EE. UU.,139,Home Office,CA,5,Golf,32.90361786,-117.0988388,LATAM,Buenos Aires,Argentina,139,4/23/2015 14:12,7714,502,25.5,0.170000002,19283,50.0,0.330000013,3,150.0,124.5,40.45999908,South America,Buenos Aires,PROCESSING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/25/2015 14:12,First Class
TRANSFER,3,2,45.06000137,97.95999908,Late delivery,1,46,Indoor/Outdoor Games,Santa Ana,EE. UU.,11948,Consumer,CA,7,Fan Shop,33.93561935,-118.2328796,LATAM,Santo Domingo,República Dominicana,11948,4/15/2015 14:34,7167,1014,2.0,0.02,17942,49.97999954,0.460000008,2,99.95999908,97.95999908,45.06000137,Caribbean,Santo Domingo,PROCESSING,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,4/18/2015 14:34,Second Class
PAYMENT,0,0,42.13999939,98.0,Shipping on time,0,24,Women's Apparel,Bakersfield,EE. UU.,4347,Consumer,CA,5,Golf,35.36254501,-119.0186996,Europe,Perugia,Italia,4347,8/28/2015 7:53,16396,502,2.0,0.02,40945,50.0,0.430000007,2,100.0,98.0,42.13999939,Southern Europe,Umbría,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/28/2015 19:53,Same Day
DEBIT,2,1,8.970000267,101.9800034,Late delivery,1,17,Cleats,Juana Diaz,Puerto Rico,7089,Consumer,PR,4,Apparel,18.05199051,-66.50184631,Europe,Gallarate,Italia,7089,9/24/2017 5:05,68314,365,18.0,0.150000006,170785,59.99000168,0.090000004,2,119.9800034,101.9800034,8.970000267,Southern Europe,Lombardía,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/26/2017 5:05,First Class
TRANSFER,6,2,27.78000069,56.68999863,Late delivery,1,17,Cleats,Lancaster,EE. UU.,7916,Consumer,PA,4,Apparel,39.97039032,-75.21414948,Europe,Strasbourg,Francia,7916,6/27/2015 17:05,12175,365,3.299999952,0.059999999,30435,59.99000168,0.49000001,1,59.99000168,56.68999863,27.78000069,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/3/2015 17:05,Second Class
DEBIT,6,2,21.75,74.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,8955,Corporate,PR,3,Footwear,18.29028702,-66.37050629,Africa,Randfontein,SudAfrica,8955,12/12/2016 23:42,48775,191,25.0,0.25,121988,99.98999786,0.289999992,1,99.98999786,74.98999786,21.75,Southern Africa,Gauteng,COMPLETE,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/18/2016 23:42,Second Class
DEBIT,2,1,13.32999992,41.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,5301,Consumer,PR,5,Golf,18.27515984,-66.37052918,Europe,Castres,Francia,5301,9/7/2015 20:29,17117,502,9.0,0.180000007,42809,50.0,0.330000013,1,50.0,41.0,13.32999992,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/9/2015 20:29,First Class
TRANSFER,4,4,-110.3899994,232.4100037,Shipping on time,0,46,Indoor/Outdoor Games,San Marcos,EE. UU.,1209,Consumer,TX,7,Fan Shop,29.88279152,-97.89540863,Europe,Levallois-Perret,Francia,1209,8/3/2015 9:30,14688,1014,17.48999977,0.07,36746,49.97999954,-0.479999989,5,249.8999939,232.4100037,-110.3899994,Western Europe,Isla de Francia,PENDING,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/7/2015 9:30,Standard Class
PAYMENT,2,2,52.77999878,175.9299927,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,4775,Consumer,PR,7,Fan Shop,18.25714684,-66.37049866,Pacific Asia,Manila,Filipinas,4775,1/26/2016 18:43,26771,1014,23.98999977,0.119999997,67071,49.97999954,0.300000012,4,199.9199982,175.9299927,52.77999878,Southeast Asia,Capital Nacional,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/28/2016 18:43,Second Class
PAYMENT,2,1,235.1799927,479.9500122,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,711,Corporate,PR,3,Footwear,18.27657509,-66.03752899,USCA,Seattle,Estados Unidos,711,7/30/2016 1:59,39465,191,20.0,0.039999999,98525,99.98999786,0.49000001,5,499.9500122,479.9500122,235.1799927,West of USA ,Washington,PENDING_PAYMENT,98105.0,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/1/2016 1:59,First Class
DEBIT,4,4,28.35000038,377.9599915,Shipping on time,0,9,Cardio Equipment,Reno,EE. UU.,1528,Consumer,NV,3,Footwear,39.52199173,-119.8001633,Pacific Asia,Kita-ku,Japón,1528,1/20/2016 19:46,26363,191,22.0,0.059999999,65985,99.98999786,0.079999998,4,399.9599915,377.9599915,28.35000038,Eastern Asia,Hyogo,COMPLETE,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/24/2016 19:46,Standard Class
DEBIT,5,4,-44.20000076,207.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,2664,Corporate,PR,5,Golf,18.23269844,-66.37052918,Europe,Oberhausen,Alemania,2664,9/12/2017 5:48,67494,502,42.5,0.170000002,168730,50.0,-0.209999993,5,250.0,207.5,-44.20000076,Western Europe,Renania del Norte-Westfalia,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/17/2017 5:48,Standard Class
DEBIT,5,4,34.18000031,109.1900024,Late delivery,1,18,Men's Footwear,Corona,EE. UU.,5173,Home Office,CA,4,Apparel,33.8950882,-117.5264206,LATAM,Itu,Brasil,5173,3/6/2017 7:49,54484,403,20.79999924,0.159999996,136259,129.9900055,0.310000002,1,129.9900055,109.1900024,34.18000031,South America,São Paulo,COMPLETE,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/11/2017 7:49,Standard Class
DEBIT,2,1,20.5,82.0,Late delivery,1,24,Women's Apparel,Salt Lake City,EE. UU.,6009,Consumer,UT,5,Golf,40.76031113,-111.8882217,USCA,Philadelphia,Estados Unidos,6009,5/22/2016 8:34,34757,502,18.0,0.180000007,86828,50.0,0.25,2,100.0,82.0,20.5,East of USA,Pensilvania,COMPLETE,19143.0,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/24/2016 8:34,First Class
DEBIT,2,4,25.11000061,54.59000015,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,5421,Consumer,PR,4,Apparel,18.20737648,-66.37055206,LATAM,Altamira,Brasil,5421,4/14/2017 4:26,57146,365,5.400000095,0.090000004,142937,59.99000168,0.460000008,1,59.99000168,54.59000015,25.11000061,South America,Pará,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/16/2017 4:26,Standard Class
PAYMENT,6,2,17.76000023,48.0,Late delivery,1,24,Women's Apparel,Winnetka,EE. UU.,12235,Consumer,CA,5,Golf,34.2168045,-118.5710373,LATAM,Puebla,México,12235,3/25/2015 1:06,5690,502,2.0,0.039999999,14178,50.0,0.370000005,1,50.0,48.0,17.76000023,Central America,Puebla,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/31/2015 1:06,Second Class
DEBIT,3,4,28.60000038,114.3899994,Advance shipping,0,18,Men's Footwear,Santa Ana,EE. UU.,11110,Consumer,CA,4,Apparel,33.72488022,-117.903038,LATAM,Reynosa,México,11110,2/20/2017 8:32,53527,403,15.60000038,0.119999997,133776,129.9900055,0.25,1,129.9900055,114.3899994,28.60000038,Central America,Tamaulipas,ON_HOLD,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/23/2017 8:32,Standard Class
TRANSFER,4,4,-51.43999863,293.9500122,Shipping on time,0,17,Cleats,Highland Park,EE. UU.,4852,Consumer,MI,4,Apparel,42.85254669,-85.85721588,LATAM,Santo Domingo,República Dominicana,4852,4/3/2017 2:52,56388,365,6.0,0.02,141039,59.99000168,-0.180000007,5,299.9500122,293.9500122,-51.43999863,Caribbean,Santo Domingo,PROCESSING,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/7/2017 2:52,Standard Class
DEBIT,5,4,-98.70999908,128.6900024,Late delivery,1,18,Men's Footwear,Fort Lauderdale,EE. UU.,11260,Consumer,FL,4,Apparel,26.11425972,-80.16235352,Europe,Stuttgart,Alemania,11260,6/1/2015 4:52,10359,403,1.299999952,0.01,25932,129.9900055,-0.769999981,1,129.9900055,128.6900024,-98.70999908,Western Europe,Baden-Wurtemberg,ON_HOLD,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/6/2015 4:52,Standard Class
PAYMENT,2,1,50.95999908,181.9900055,Late delivery,1,48,Water Sports,Long Beach,EE. UU.,11160,Consumer,CA,7,Fan Shop,33.79627991,-118.1914597,LATAM,Heroica Zitácuaro,México,11160,5/22/2015 8:23,9684,1073,18.0,0.090000004,24185,199.9900055,0.280000001,1,199.9900055,181.9900055,50.95999908,Central America,Michoacán,PENDING_PAYMENT,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,5/24/2015 8:23,First Class
PAYMENT,2,1,92.13999939,191.9700012,Late delivery,1,17,Cleats,Glendale,EE. UU.,4244,Consumer,AZ,4,Apparel,33.53820038,-112.2271423,USCA,Newark,Estados Unidos,4244,6/10/2016 14:19,36075,365,47.99000168,0.200000003,90074,59.99000168,0.479999989,4,239.9600067,191.9700012,92.13999939,East of USA,Delaware,PENDING_PAYMENT,19711.0,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/12/2016 14:19,First Class
PAYMENT,5,4,14.98999977,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,5969,Consumer,PR,7,Fan Shop,18.28107643,-66.37054443,Europe,Martigues,Francia,5969,7/6/2015 2:11,12749,1014,49.97999954,0.200000003,31901,49.97999954,0.079999998,5,249.8999939,199.9199982,14.98999977,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/11/2015 2:11,Standard Class
DEBIT,5,4,-11.80000019,199.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,5321,Corporate,PR,7,Fan Shop,18.25488091,-66.37062836,Pacific Asia,Kuala Terengganu,Malasia,5321,1/6/2016 14:32,25389,1073,0.0,0.0,63591,199.9900055,-0.059999999,1,199.9900055,199.9900055,-11.80000019,Southeast Asia,Trengganu,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,1/11/2016 14:32,Standard Class
CASH,2,4,107.1299973,285.6799927,Advance shipping,0,63,Children's Clothing,Caguas,Puerto Rico,13809,Consumer,PR,4,Apparel,18.24525833,-66.03705597,Europe,Krefeld,Alemania,13809,10/22/2017 13:27,70256,1350,71.41999817,0.200000003,173571,357.1000061,0.379999995,1,357.1000061,285.6799927,107.1299973,Western Europe,Renania del Norte-Westfalia,CLOSED,,1350,63,,Children's heaters,357.1000061,0,10/24/2017 13:27,Standard Class
CASH,5,4,1.350000024,67.5,Late delivery,1,9,Cardio Equipment,Richmond,EE. UU.,4619,Consumer,TX,3,Footwear,29.72867012,-95.54859924,LATAM,Pouso Alegre,Brasil,4619,3/6/2017 20:05,54519,172,22.5,0.25,136353,30.0,0.02,3,90.0,67.5,1.350000024,South America,Minas Gerais,CLOSED,,172,9,,Nike Women's Tempo Shorts,30.0,0,3/11/2017 20:05,Standard Class
DEBIT,5,4,9.100000381,181.9900055,Late delivery,1,48,Water Sports,Phoenix,EE. UU.,4909,Consumer,AZ,7,Fan Shop,33.47337341,-112.1697769,LATAM,Huehuetenango,Guatemala,4909,1/13/2015 21:21,884,1073,18.0,0.090000004,2212,199.9900055,0.050000001,1,199.9900055,181.9900055,9.100000381,Central America,Huehuetenango,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,1/18/2015 21:21,Standard Class
PAYMENT,1,0,-188.9900055,269.980011,Late delivery,1,43,Camping & Hiking,San Diego,EE. UU.,9855,Consumer,CA,7,Fan Shop,32.75856018,-117.0881882,Europe,Chesterfield,Reino Unido,9855,8/29/2015 17:10,16491,957,30.0,0.100000001,41191,299.980011,-0.699999988,1,299.980011,269.980011,-188.9900055,Northern Europe,Inglaterra,PENDING_PAYMENT,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/30/2015 5:10,Same Day
DEBIT,2,4,7.119999886,142.4400024,Advance shipping,0,46,Indoor/Outdoor Games,Cleveland,EE. UU.,10612,Corporate,OH,7,Fan Shop,41.23928452,-81.4984436,Europe,Strasbourg,Francia,10612,6/19/2015 9:44,11606,1014,7.5,0.050000001,29021,49.97999954,0.050000001,3,149.9400024,142.4400024,7.119999886,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,6/21/2015 9:44,Standard Class
DEBIT,5,4,-79.36000061,113.3700027,Late delivery,1,29,Shop By Sport,Norfolk,EE. UU.,4306,Consumer,VA,5,Golf,36.94937897,-76.24703217,LATAM,San Miguelito,Panamá,4306,4/7/2017 19:20,56709,627,6.599999905,0.059999999,141830,39.99000168,-0.699999988,3,119.9700012,113.3700027,-79.36000061,Central America,Panamá,COMPLETE,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/12/2017 19:20,Standard Class
DEBIT,4,4,129.3500061,263.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,2507,Corporate,PR,7,Fan Shop,18.20127678,-66.37055206,USCA,Lancaster,Estados Unidos,2507,4/13/2016 7:45,32083,957,36.0,0.119999997,80233,299.980011,0.49000001,1,299.980011,263.980011,129.3500061,West of USA ,California,COMPLETE,93534.0,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/17/2016 7:45,Standard Class
TRANSFER,6,2,32.11000061,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,4080,Consumer,PR,4,Apparel,18.27618027,-66.37058258,Pacific Asia,Shenzhen,China,4080,3/3/2016 14:59,29295,403,6.5,0.050000001,73296,129.9900055,0.25999999,1,129.9900055,123.4899979,32.11000061,Eastern Asia,Guangdong,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/9/2016 14:59,Second Class
TRANSFER,5,2,28.60000038,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,4100,Consumer,PR,4,Apparel,18.29034615,-66.37055969,Pacific Asia,Nazilli,Turquía,4100,9/27/2016 2:47,43509,403,15.60000038,0.119999997,108676,129.9900055,0.25,1,129.9900055,114.3899994,28.60000038,West Asia,Aydin,PENDING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/2/2016 2:47,Second Class
PAYMENT,0,0,112.4899979,374.9599915,Shipping on time,0,9,Cardio Equipment,Westland,EE. UU.,2391,Corporate,MI,3,Footwear,42.33019257,-83.39046478,Africa,Nairobi,Kenia,2391,1/13/2017 0:53,50902,191,124.9899979,0.25,127221,99.98999786,0.300000012,5,499.9500122,374.9599915,112.4899979,East Africa,Nairobi,PENDING_PAYMENT,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/13/2017 12:53,Same Day
PAYMENT,3,4,-15.18000031,18.97999954,Advance shipping,0,35,Golf Gloves,Caguas,Puerto Rico,9785,Consumer,PR,6,Outdoors,18.20022965,-66.37049866,LATAM,Morelia,México,9785,5/9/2015 16:38,8817,775,1.0,0.050000001,22016,9.989999771,-0.800000012,2,19.97999954,18.97999954,-15.18000031,Central America,Michoacán,PENDING_PAYMENT,,775,35,,Clicgear 8.0 Shoe Brush,9.989999771,0,5/12/2015 16:38,Standard Class
CASH,2,4,40.15999985,81.97000122,Advance shipping,0,46,Indoor/Outdoor Games,Chicago,EE. UU.,6823,Home Office,IL,7,Fan Shop,42.0063591,-87.66739655,Pacific Asia,Estambul,Turquía,6823,12/3/2016 5:19,48106,1014,17.98999977,0.180000007,120296,49.97999954,0.49000001,2,99.95999908,81.97000122,40.15999985,West Asia,Estambul,CLOSED,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/5/2016 5:19,Standard Class
TRANSFER,6,2,106.5800018,217.5,Late delivery,1,24,Women's Apparel,Arecibo,Puerto Rico,10097,Corporate,PR,5,Golf,39.49591446,-98.98998261,Pacific Asia,Manukau City,Nueva Zelanda,10097,3/26/2016 21:47,30890,502,32.5,0.129999995,77207,50.0,0.49000001,5,250.0,217.5,106.5800018,Oceania,Auckland,PROCESSING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/1/2016 21:47,Second Class
TRANSFER,5,4,-2.680000067,23.75,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,1907,Consumer,PR,5,Golf,18.27225685,-66.37056732,Africa,Alexandria,Egipto,1907,12/27/2016 17:12,49784,567,1.25,0.050000001,124448,25.0,-0.109999999,1,25.0,23.75,-2.680000067,North Africa,Alejandría,PENDING,,567,26,,adidas Men's Germany Black Crest Away Tee,25.0,0,1/1/2017 17:12,Standard Class
PAYMENT,5,4,65.20999908,141.75,Late delivery,1,24,Women's Apparel,Salinas,EE. UU.,4451,Consumer,CA,5,Golf,36.6763382,-121.656517,LATAM,Indaial,Brasil,4451,6/14/2017 7:40,61334,502,8.25,0.059999999,153445,50.0,0.460000008,3,150.0,141.75,65.20999908,South America,Santa Catarina,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/19/2017 7:40,Standard Class
DEBIT,5,4,59.47000122,189.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,2884,Corporate,PR,7,Fan Shop,18.28505516,-66.3705368,LATAM,Reynosa,México,2884,4/29/2015 19:06,8139,1073,10.0,0.050000001,20320,199.9900055,0.310000002,1,199.9900055,189.9900055,59.47000122,Central America,Tamaulipas,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,5/4/2015 19:06,Standard Class
CASH,2,1,70.63999939,153.5599976,Late delivery,1,29,Shop By Sport,Canton,EE. UU.,4892,Consumer,MI,5,Golf,42.32435989,-83.48809815,USCA,New York City,Estados Unidos,4892,6/29/2016 19:01,37390,627,6.400000095,0.039999999,93330,39.99000168,0.460000008,4,159.9600067,153.5599976,70.63999939,East of USA,Nueva York,CLOSED,10035.0,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/1/2016 19:01,First Class
TRANSFER,2,2,-218.3899994,272.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,8059,Consumer,PR,7,Fan Shop,18.25300026,-66.37056732,Europe,Marseille,Francia,8059,9/27/2015 4:21,18441,957,27.0,0.090000004,46098,299.980011,-0.800000012,1,299.980011,272.980011,-218.3899994,Western Europe,Provenza-Alpes-Costa Azul,PROCESSING,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/29/2015 4:21,Second Class
DEBIT,4,4,10.84000015,95.95999908,Shipping on time,0,35,Golf Gloves,Caguas,Puerto Rico,8935,Consumer,PR,6,Outdoors,18.26435661,-66.37056732,LATAM,Santana de Parnaíba,Brasil,8935,4/4/2017 10:24,56478,778,4.0,0.039999999,141283,24.98999977,0.109999999,4,99.95999908,95.95999908,10.84000015,South America,São Paulo,COMPLETE,,778,35,,Bag Boy Beverage Holder,24.98999977,0,4/8/2017 10:24,Standard Class
TRANSFER,5,4,4.610000134,383.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,1468,Consumer,PR,7,Fan Shop,18.27948189,-66.37051392,LATAM,Heroica Zitácuaro,México,1468,2/1/2015 10:17,2154,1004,16.0,0.039999999,5392,399.980011,0.01,1,399.980011,383.980011,4.610000134,Central America,Michoacán,PROCESSING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/6/2015 10:17,Standard Class
